trial,rt,response,world,img1_1,img1_2,img2_1,img2_2,recording1_1,recording1_2,recording2_1,recording2_2,sim_x_result1,sim_x_result2,filler,color0_probe_img1,color1_probe_img0,color1_probe_img1,color0_probe_img0,probe_obj,probe_obj_idx,probe_shift_id,worldtype,teleporter_entry_color_idx,teleporter_entry_color,pid,answer,img,counterbalance_id,correct_conf,correct
3,5366,29,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe2_2_1.png,assets/targets/0052/outlinestim_world2_probe2_2_0.png,assets/targets/0052/outlinestim_world2_probe2_2_1.png,assets/targets/0052/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,1,1,blue,6168225aece426c90ad49ff1,1,assets/targets/0052/outlinestim_world2_probe2_2_0.png,0,29,False
4,6909,70,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe2_2_1.png,assets/targets/0064/outlinestim_world2_probe2_2_0.png,assets/targets/0064/outlinestim_world2_probe2_2_1.png,assets/targets/0064/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,1,blue,6168225aece426c90ad49ff1,0,assets/targets/0064/outlinestim_world1_probe2_2_1.png,1,30,False
5,4118,14,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe1_1_1.png,assets/targets/0025/outlinestim_world2_probe1_1_0.png,assets/targets/0025/outlinestim_world2_probe1_1_1.png,assets/targets/0025/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,1,blue,6168225aece426c90ad49ff1,0,assets/targets/0025/outlinestim_world2_probe1_1_1.png,1,86,True
6,4565,80,0024,assets/targets/0024/img1_1.png,assets/targets/0024/img1_2.png,assets/targets/0024/img2_1.png,assets/targets/0024/img2_2.png,assets/targets/0024/recording1_1.mp4,assets/targets/0024/recording1_2.mp4,assets/targets/0024/recording2_1.mp4,assets/targets/0024/recording2_2.mp4,392.50547349657757,36.17405762242421,False,assets/targets/0024/outlinestim_world1_probe1_1_1.png,assets/targets/0024/outlinestim_world2_probe1_1_0.png,assets/targets/0024/outlinestim_world2_probe1_1_1.png,assets/targets/0024/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,1,blue,6168225aece426c90ad49ff1,0,assets/targets/0024/outlinestim_world2_probe1_1_1.png,1,20,False
7,5013,24,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe2_2_1.png,assets/targets/0045/outlinestim_world2_probe2_2_0.png,assets/targets/0045/outlinestim_world2_probe2_2_1.png,assets/targets/0045/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,2,1,blue,6168225aece426c90ad49ff1,0,assets/targets/0045/outlinestim_world1_probe2_2_1.png,1,76,True
8,4998,16,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe1_1_1.png,assets/targets/0072/outlinestim_world2_probe1_1_0.png,assets/targets/0072/outlinestim_world2_probe1_1_1.png,assets/targets/0072/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,1,blue,6168225aece426c90ad49ff1,1,assets/targets/0072/outlinestim_world2_probe1_1_0.png,0,16,False
0,57338,33,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe1_2_1.png,assets/targets/0025/outlinestim_world2_probe1_2_0.png,assets/targets/0025/outlinestim_world2_probe1_2_1.png,assets/targets/0025/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,1,1,blue,5dec01e809c107301c5e307f,0,assets/targets/0025/outlinestim_world2_probe1_2_1.png,1,67,True
1,12434,49,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe0_1_1.png,assets/targets/0072/outlinestim_world2_probe0_1_0.png,assets/targets/0072/outlinestim_world2_probe0_1_1.png,assets/targets/0072/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,1,blue,5dec01e809c107301c5e307f,1,assets/targets/0072/outlinestim_world2_probe0_1_0.png,0,49,False
2,12411,65,0091,assets/targets/0091/img1_1.png,assets/targets/0091/img1_2.png,assets/targets/0091/img2_1.png,assets/targets/0091/img2_2.png,assets/targets/0091/recording1_1.mp4,assets/targets/0091/recording1_2.mp4,assets/targets/0091/recording2_1.mp4,assets/targets/0091/recording2_2.mp4,360.26329222466995,232.43135081432789,False,assets/targets/0091/outlinestim_world1_probe0_1_1.png,assets/targets/0091/outlinestim_world2_probe0_1_0.png,assets/targets/0091/outlinestim_world2_probe0_1_1.png,assets/targets/0091/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,1,blue,5dec01e809c107301c5e307f,1,assets/targets/0091/outlinestim_world2_probe0_1_0.png,0,65,True
3,8347,35,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe2_1_1.png,assets/targets/0052/outlinestim_world2_probe2_1_0.png,assets/targets/0052/outlinestim_world2_probe2_1_1.png,assets/targets/0052/outlinestim_world1_probe2_1_0.png,noteleport_consistent,2,1,2,1,blue,5dec01e809c107301c5e307f,1,assets/targets/0052/outlinestim_world1_probe2_1_0.png,0,35,False
4,8261,32,0069,assets/targets/0069/img1_1.png,assets/targets/0069/img1_2.png,assets/targets/0069/img2_1.png,assets/targets/0069/img2_2.png,assets/targets/0069/recording1_1.mp4,assets/targets/0069/recording1_2.mp4,assets/targets/0069/recording2_1.mp4,assets/targets/0069/recording2_2.mp4,45.99293272938177,282.53465008228795,False,assets/targets/0069/outlinestim_world1_probe1_1_1.png,assets/targets/0069/outlinestim_world2_probe1_1_0.png,assets/targets/0069/outlinestim_world2_probe1_1_1.png,assets/targets/0069/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,1,blue,5dec01e809c107301c5e307f,0,assets/targets/0069/outlinestim_world2_probe1_1_1.png,1,68,True
5,7021,50,0024,assets/targets/0024/img1_1.png,assets/targets/0024/img1_2.png,assets/targets/0024/img2_1.png,assets/targets/0024/img2_2.png,assets/targets/0024/recording1_1.mp4,assets/targets/0024/recording1_2.mp4,assets/targets/0024/recording2_1.mp4,assets/targets/0024/recording2_2.mp4,392.50547349657757,36.17405762242421,False,assets/targets/0024/outlinestim_world1_probe1_2_1.png,assets/targets/0024/outlinestim_world2_probe1_2_0.png,assets/targets/0024/outlinestim_world2_probe1_2_1.png,assets/targets/0024/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,2,1,blue,5dec01e809c107301c5e307f,1,assets/targets/0024/outlinestim_world1_probe1_2_0.png,0,50,True
6,7195,51,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe0_1_1.png,assets/targets/0042/outlinestim_world2_probe0_1_0.png,assets/targets/0042/outlinestim_world2_probe0_1_1.png,assets/targets/0042/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,1,blue,5dec01e809c107301c5e307f,0,assets/targets/0042/outlinestim_world2_probe0_1_1.png,1,49,False
7,10396,69,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe1_1_1.png,assets/targets/0045/outlinestim_world2_probe1_1_0.png,assets/targets/0045/outlinestim_world2_probe1_1_1.png,assets/targets/0045/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,1,blue,5dec01e809c107301c5e307f,1,assets/targets/0045/outlinestim_world2_probe1_1_0.png,0,69,True
8,8123,51,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe1_2_1.png,assets/targets/0064/outlinestim_world2_probe1_2_0.png,assets/targets/0064/outlinestim_world2_probe1_2_1.png,assets/targets/0064/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,2,1,blue,5dec01e809c107301c5e307f,0,assets/targets/0064/outlinestim_world1_probe1_2_1.png,1,49,False
0,34826,3,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe2_1_1.png,assets/targets/0064/outlinestim_world2_probe2_1_0.png,assets/targets/0064/outlinestim_world2_probe2_1_1.png,assets/targets/0064/outlinestim_world1_probe2_1_0.png,noteleport_consistent,2,1,1,1,blue,66a81975acd2067a9f277c9c,0,assets/targets/0064/outlinestim_world2_probe2_1_1.png,1,97,True
1,66672,100,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe1_1_1.png,assets/targets/0025/outlinestim_world2_probe1_1_0.png,assets/targets/0025/outlinestim_world2_probe1_1_1.png,assets/targets/0025/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,1,blue,66a81975acd2067a9f277c9c,1,assets/targets/0025/outlinestim_world2_probe1_1_0.png,0,100,True
2,9055,0,0024,assets/targets/0024/img1_1.png,assets/targets/0024/img1_2.png,assets/targets/0024/img2_1.png,assets/targets/0024/img2_2.png,assets/targets/0024/recording1_1.mp4,assets/targets/0024/recording1_2.mp4,assets/targets/0024/recording2_1.mp4,assets/targets/0024/recording2_2.mp4,392.50547349657757,36.17405762242421,False,assets/targets/0024/outlinestim_world1_probe2_1_1.png,assets/targets/0024/outlinestim_world2_probe2_1_0.png,assets/targets/0024/outlinestim_world2_probe2_1_1.png,assets/targets/0024/outlinestim_world1_probe2_1_0.png,noteleport_consistent,2,1,2,1,blue,66a81975acd2067a9f277c9c,1,assets/targets/0024/outlinestim_world1_probe2_1_0.png,0,0,False
3,21759,31,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe0_1_1.png,assets/targets/0042/outlinestim_world2_probe0_1_0.png,assets/targets/0042/outlinestim_world2_probe0_1_1.png,assets/targets/0042/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,1,blue,66a81975acd2067a9f277c9c,0,assets/targets/0042/outlinestim_world1_probe0_1_1.png,1,69,True
4,16334,23,0091,assets/targets/0091/img1_1.png,assets/targets/0091/img1_2.png,assets/targets/0091/img2_1.png,assets/targets/0091/img2_2.png,assets/targets/0091/recording1_1.mp4,assets/targets/0091/recording1_2.mp4,assets/targets/0091/recording2_1.mp4,assets/targets/0091/recording2_2.mp4,360.26329222466995,232.43135081432789,False,assets/targets/0091/outlinestim_world1_probe0_2_1.png,assets/targets/0091/outlinestim_world2_probe0_2_0.png,assets/targets/0091/outlinestim_world2_probe0_2_1.png,assets/targets/0091/outlinestim_world1_probe0_2_0.png,nocol,0,2,2,1,blue,66a81975acd2067a9f277c9c,0,assets/targets/0091/outlinestim_world1_probe0_2_1.png,1,77,True
5,7462,59,0069,assets/targets/0069/img1_1.png,assets/targets/0069/img1_2.png,assets/targets/0069/img2_1.png,assets/targets/0069/img2_2.png,assets/targets/0069/recording1_1.mp4,assets/targets/0069/recording1_2.mp4,assets/targets/0069/recording2_1.mp4,assets/targets/0069/recording2_2.mp4,45.99293272938177,282.53465008228795,False,assets/targets/0069/outlinestim_world1_probe1_1_1.png,assets/targets/0069/outlinestim_world2_probe1_1_0.png,assets/targets/0069/outlinestim_world2_probe1_1_1.png,assets/targets/0069/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,1,blue,66a81975acd2067a9f277c9c,1,assets/targets/0069/outlinestim_world2_probe1_1_0.png,0,59,True
6,12322,67,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe0_1_1.png,assets/targets/0052/outlinestim_world2_probe0_1_0.png,assets/targets/0052/outlinestim_world2_probe0_1_1.png,assets/targets/0052/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,1,blue,66a81975acd2067a9f277c9c,0,assets/targets/0052/outlinestim_world2_probe0_1_1.png,1,33,False
7,3221,72,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe1_2_1.png,assets/targets/0045/outlinestim_world2_probe1_2_0.png,assets/targets/0045/outlinestim_world2_probe1_2_1.png,assets/targets/0045/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,1,1,blue,66a81975acd2067a9f277c9c,0,assets/targets/0045/outlinestim_world2_probe1_2_1.png,1,28,False
8,3808,64,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe0_1_1.png,assets/targets/0072/outlinestim_world2_probe0_1_0.png,assets/targets/0072/outlinestim_world2_probe0_1_1.png,assets/targets/0072/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,1,blue,66a81975acd2067a9f277c9c,1,assets/targets/0072/outlinestim_world1_probe0_1_0.png,0,64,True
0,23843,52,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe1_2_1.png,assets/targets/0045/outlinestim_world2_probe1_2_0.png,assets/targets/0045/outlinestim_world2_probe1_2_1.png,assets/targets/0045/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,2,1,blue,6073765ad2cf968269c6775f,1,assets/targets/0045/outlinestim_world1_probe1_2_0.png,0,52,True
1,10267,50,0069,assets/targets/0069/img1_1.png,assets/targets/0069/img1_2.png,assets/targets/0069/img2_1.png,assets/targets/0069/img2_2.png,assets/targets/0069/recording1_1.mp4,assets/targets/0069/recording1_2.mp4,assets/targets/0069/recording2_1.mp4,assets/targets/0069/recording2_2.mp4,45.99293272938177,282.53465008228795,False,assets/targets/0069/outlinestim_world1_probe1_1_1.png,assets/targets/0069/outlinestim_world2_probe1_1_0.png,assets/targets/0069/outlinestim_world2_probe1_1_1.png,assets/targets/0069/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,1,blue,6073765ad2cf968269c6775f,1,assets/targets/0069/outlinestim_world2_probe1_1_0.png,0,50,True
2,14106,0,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe1_2_1.png,assets/targets/0072/outlinestim_world2_probe1_2_0.png,assets/targets/0072/outlinestim_world2_probe1_2_1.png,assets/targets/0072/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,1,1,blue,6073765ad2cf968269c6775f,1,assets/targets/0072/outlinestim_world2_probe1_2_0.png,0,0,False
3,32653,50,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe0_2_1.png,assets/targets/0052/outlinestim_world2_probe0_2_0.png,assets/targets/0052/outlinestim_world2_probe0_2_1.png,assets/targets/0052/outlinestim_world1_probe0_2_0.png,nocol,0,2,1,1,blue,6073765ad2cf968269c6775f,0,assets/targets/0052/outlinestim_world2_probe0_2_1.png,1,50,True
4,6446,50,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe1_1_1.png,assets/targets/0042/outlinestim_world2_probe1_1_0.png,assets/targets/0042/outlinestim_world2_probe1_1_1.png,assets/targets/0042/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,1,blue,6073765ad2cf968269c6775f,1,assets/targets/0042/outlinestim_world2_probe1_1_0.png,0,50,True
