trial,rt,response,img,recording,world,true_goal,filler,base_probe,distractor_probe,true_color,answer,probetype,probe_num,object,worldtype,pid,confidence,correct_conf,correct
1,15652,96,assets/targets/lh_ll_unlink_plinko_0002/img.jpg,assets/targets/lh_ll_unlink_plinko_0002/recording.mp4,lh_ll_unlink_plinko_0002,goal_1,False,assets/targets/lh_ll_unlink_plinko_0002/base1blue.jpg,assets/targets/lh_ll_unlink_plinko_0002/col11red.jpg,blue,1,col1,1,topbump_2,NA,6753519ac83cda11cee58723,46,96,1
2,15392,93,assets/targets/lh_hh_plinko_0003/img.jpg,assets/targets/lh_hh_plinko_0003/recording.mp4,lh_hh_plinko_0003,goal_4,False,assets/targets/lh_hh_plinko_0003/base1blue.jpg,assets/targets/lh_hh_plinko_0003/col11red.jpg,blue,1,col1,1,topbump_1,NA,6753519ac83cda11cee58723,43,93,1
3,8634,2,assets/targets/lh_hh_plinko_0000/img.jpg,assets/targets/lh_hh_plinko_0000/recording.mp4,lh_hh_plinko_0000,goal_0,False,assets/targets/lh_hh_plinko_0000/base1red.jpg,assets/targets/lh_hh_plinko_0000/col1blue.jpg,red,0,col1,0,topbump_3,NA,6753519ac83cda11cee58723,48,98,1
4,22820,99,assets/targets/lh_hh_plinko_0001/img.jpg,assets/targets/lh_hh_plinko_0001/recording.mp4,lh_hh_plinko_0001,goal_3,False,assets/targets/lh_hh_plinko_0001/base1blue.jpg,assets/targets/lh_hh_plinko_0001/col11red.jpg,blue,1,col1,1,topbump_0,NA,6753519ac83cda11cee58723,49,99,1
5,9885,98,assets/targets/lh_hh_plinko_0002/img.jpg,assets/targets/lh_hh_plinko_0002/recording.mp4,lh_hh_plinko_0002,goal_2,False,assets/targets/lh_hh_plinko_0002/base1blue.jpg,assets/targets/lh_hh_plinko_0002/col11red.jpg,blue,1,col1,1,bottombump_0,definite,6753519ac83cda11cee58723,48,98,1
6,12869,98,assets/targets/lh_hh_trNM_plinko_0002/img.jpg,assets/targets/lh_hh_trNM_plinko_0002/recording.mp4,lh_hh_trNM_plinko_0002,goal_4,False,assets/targets/lh_hh_trNM_plinko_0002/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0002/col11red.jpg,blue,1,col1,1,bottombump_0,definite,6753519ac83cda11cee58723,48,98,1
7,10700,92,assets/targets/hh_hl_unlink_plinko_0240/img.jpg,assets/targets/hh_hl_unlink_plinko_0240/recording.mp4,hh_hl_unlink_plinko_0240,goal_0,False,assets/targets/hh_hl_unlink_plinko_0240/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0240/col11red.jpg,blue,1,col1,1,topbump_0,maybe,6753519ac83cda11cee58723,42,92,1
8,21909,86,assets/targets/lh_ll_unlink_plinko_0000/img.jpg,assets/targets/lh_ll_unlink_plinko_0000/recording.mp4,lh_ll_unlink_plinko_0000,goal_3,False,assets/targets/lh_ll_unlink_plinko_0000/base1blue.jpg,assets/targets/lh_ll_unlink_plinko_0000/col1red.jpg,blue,1,col1,0,topbump_0,maybe,6753519ac83cda11cee58723,36,86,1
9,15232,80,assets/targets/hh_hl_unlink_plinko_0246/img.jpg,assets/targets/hh_hl_unlink_plinko_0246/recording.mp4,hh_hl_unlink_plinko_0246,goal_2,False,assets/targets/hh_hl_unlink_plinko_0246/base2red.jpg,assets/targets/hh_hl_unlink_plinko_0246/col2blue.jpg,red,0,col2,0,bump_4,maybe,6753519ac83cda11cee58723,30,20,0
10,30555,82,assets/targets/hh_hl_unlink_plinko_0393/img.jpg,assets/targets/hh_hl_unlink_plinko_0393/recording.mp4,hh_hl_unlink_plinko_0393,goal_2,False,assets/targets/hh_hl_unlink_plinko_0393/base2red.jpg,assets/targets/hh_hl_unlink_plinko_0393/col21blue.jpg,red,0,col2,1,bottombump_3,maybe,6753519ac83cda11cee58723,32,18,0
11,7094,8,assets/targets/lh_hh_trNM_plinko_0001/img.jpg,assets/targets/lh_hh_trNM_plinko_0001/recording.mp4,lh_hh_trNM_plinko_0001,goal_2,False,assets/targets/lh_hh_trNM_plinko_0001/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0001/col1blue.jpg,red,0,col1,0,topbump_0,NA,6753519ac83cda11cee58723,42,92,1
12,15078,80,assets/targets/hh_hl_unlink_plinko_0269/img.jpg,assets/targets/hh_hl_unlink_plinko_0269/recording.mp4,hh_hl_unlink_plinko_0269,goal_3,False,assets/targets/hh_hl_unlink_plinko_0269/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0269/col11blue.jpg,red,0,col1,1,topbump_1,maybe,6753519ac83cda11cee58723,30,20,0
13,8162,59,assets/targets/hh_hl_unlink_plinko_0202/img.jpg,assets/targets/hh_hl_unlink_plinko_0202/recording.mp4,hh_hl_unlink_plinko_0202,goal_0,False,assets/targets/hh_hl_unlink_plinko_0202/base2blue.jpg,assets/targets/hh_hl_unlink_plinko_0202/col2red.jpg,blue,1,col2,0,bump_4,maybe,6753519ac83cda11cee58723,9,59,1
14,26605,80,assets/targets/lh_ll_unlink_plinko_0001/img.jpg,assets/targets/lh_ll_unlink_plinko_0001/recording.mp4,lh_ll_unlink_plinko_0001,goal_1,False,assets/targets/lh_ll_unlink_plinko_0001/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0001/col1blue.jpg,red,0,col1,0,bump_5,NA,6753519ac83cda11cee58723,30,20,0
0,87408,7,assets/targets/lh_ll_unlink_plinko_0000/img.jpg,assets/targets/lh_ll_unlink_plinko_0000/recording.mp4,lh_ll_unlink_plinko_0000,goal_3,False,assets/targets/lh_ll_unlink_plinko_0000/base1blue.jpg,assets/targets/lh_ll_unlink_plinko_0000/col11red.jpg,blue,1,col1,1,topbump_0,maybe,677e29646b0a2cf5eff174dc,43,7,0
1,41862,0,assets/targets/lh_hh_plinko_0000/img.jpg,assets/targets/lh_hh_plinko_0000/recording.mp4,lh_hh_plinko_0000,goal_0,False,assets/targets/lh_hh_plinko_0000/base1red.jpg,assets/targets/lh_hh_plinko_0000/col1blue.jpg,red,0,col1,0,topbump_3,NA,677e29646b0a2cf5eff174dc,50,100,1
2,34348,99,assets/targets/lh_hh_plinko_0002/img.jpg,assets/targets/lh_hh_plinko_0002/recording.mp4,lh_hh_plinko_0002,goal_2,False,assets/targets/lh_hh_plinko_0002/base1blue.jpg,assets/targets/lh_hh_plinko_0002/col1red.jpg,blue,1,col1,0,bottombump_0,definite,677e29646b0a2cf5eff174dc,49,99,1
3,30840,96,assets/targets/hh_hl_unlink_plinko_0246/img.jpg,assets/targets/hh_hl_unlink_plinko_0246/recording.mp4,hh_hl_unlink_plinko_0246,goal_2,False,assets/targets/hh_hl_unlink_plinko_0246/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0246/col1red.jpg,blue,1,col1,0,bump_6,maybe,677e29646b0a2cf5eff174dc,46,96,1
4,13299,97,assets/targets/hh_hl_unlink_plinko_0202/img.jpg,assets/targets/hh_hl_unlink_plinko_0202/recording.mp4,hh_hl_unlink_plinko_0202,goal_0,False,assets/targets/hh_hl_unlink_plinko_0202/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0202/col11red.jpg,blue,1,col1,1,bottombump_0,maybe,677e29646b0a2cf5eff174dc,47,97,1
5,11684,98,assets/targets/lh_hh_trNM_plinko_0000/img.jpg,assets/targets/lh_hh_trNM_plinko_0000/recording.mp4,lh_hh_trNM_plinko_0000,goal_0,False,assets/targets/lh_hh_trNM_plinko_0000/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0000/col11red.jpg,blue,1,col1,1,bottombump_0,definite,677e29646b0a2cf5eff174dc,48,98,1
6,20258,3,assets/targets/lh_ll_unlink_plinko_0002/img.jpg,assets/targets/lh_ll_unlink_plinko_0002/recording.mp4,lh_ll_unlink_plinko_0002,goal_1,False,assets/targets/lh_ll_unlink_plinko_0002/base1blue.jpg,assets/targets/lh_ll_unlink_plinko_0002/col1red.jpg,blue,1,col1,0,topbump_2,NA,677e29646b0a2cf5eff174dc,47,3,0
7,11354,7,assets/targets/hh_hl_unlink_plinko_0269/img.jpg,assets/targets/hh_hl_unlink_plinko_0269/recording.mp4,hh_hl_unlink_plinko_0269,goal_3,False,assets/targets/hh_hl_unlink_plinko_0269/base2blue.jpg,assets/targets/hh_hl_unlink_plinko_0269/col2red.jpg,blue,1,col2,0,topbump_3,maybe,677e29646b0a2cf5eff174dc,43,7,0
8,18961,91,assets/targets/lh_hh_plinko_0003/img.jpg,assets/targets/lh_hh_plinko_0003/recording.mp4,lh_hh_plinko_0003,goal_4,False,assets/targets/lh_hh_plinko_0003/base1red.jpg,assets/targets/lh_hh_plinko_0003/col11blue.jpg,red,0,col1,1,topbump_1,NA,677e29646b0a2cf5eff174dc,41,9,0
9,25895,81,assets/targets/lh_hh_plinko_0001/img.jpg,assets/targets/lh_hh_plinko_0001/recording.mp4,lh_hh_plinko_0001,goal_3,False,assets/targets/lh_hh_plinko_0001/base1red.jpg,assets/targets/lh_hh_plinko_0001/col1blue.jpg,red,0,col1,0,topbump_0,NA,677e29646b0a2cf5eff174dc,31,19,0
10,25250,48,assets/targets/lh_hh_trNM_plinko_0001/img.jpg,assets/targets/lh_hh_trNM_plinko_0001/recording.mp4,lh_hh_trNM_plinko_0001,goal_2,False,assets/targets/lh_hh_trNM_plinko_0001/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0001/col1blue.jpg,red,0,col1,0,topbump_0,NA,677e29646b0a2cf5eff174dc,2,52,1
11,24112,10,assets/targets/hh_hl_unlink_plinko_0393/img.jpg,assets/targets/hh_hl_unlink_plinko_0393/recording.mp4,hh_hl_unlink_plinko_0393,goal_2,False,assets/targets/hh_hl_unlink_plinko_0393/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0393/col11red.jpg,blue,1,col1,1,bottombump_2,maybe,677e29646b0a2cf5eff174dc,40,10,0
12,15869,3,assets/targets/lh_hh_trNM_plinko_0002/img.jpg,assets/targets/lh_hh_trNM_plinko_0002/recording.mp4,lh_hh_trNM_plinko_0002,goal_4,False,assets/targets/lh_hh_trNM_plinko_0002/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0002/col11blue.jpg,red,0,col1,1,bottombump_0,definite,677e29646b0a2cf5eff174dc,47,97,1
13,5627,20,assets/targets/hh_hl_unlink_plinko_0240/img.jpg,assets/targets/hh_hl_unlink_plinko_0240/recording.mp4,hh_hl_unlink_plinko_0240,goal_0,False,assets/targets/hh_hl_unlink_plinko_0240/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0240/col11red.jpg,blue,1,col1,1,topbump_0,maybe,677e29646b0a2cf5eff174dc,30,20,0
14,19696,93,assets/targets/lh_ll_unlink_plinko_0001/img.jpg,assets/targets/lh_ll_unlink_plinko_0001/recording.mp4,lh_ll_unlink_plinko_0001,goal_1,False,assets/targets/lh_ll_unlink_plinko_0001/base1blue.jpg,assets/targets/lh_ll_unlink_plinko_0001/col11red.jpg,blue,1,col1,1,bump_5,NA,677e29646b0a2cf5eff174dc,43,93,1
0,36579,50,assets/targets/lh_ll_unlink_plinko_0001/img.jpg,assets/targets/lh_ll_unlink_plinko_0001/recording.mp4,lh_ll_unlink_plinko_0001,goal_1,False,assets/targets/lh_ll_unlink_plinko_0001/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0001/col11blue.jpg,red,0,col1,1,bump_5,NA,61254fba095b9df425e816ea,0,50,0
1,23981,0,assets/targets/lh_hh_plinko_0003/img.jpg,assets/targets/lh_hh_plinko_0003/recording.mp4,lh_hh_plinko_0003,goal_4,False,assets/targets/lh_hh_plinko_0003/base1red.jpg,assets/targets/lh_hh_plinko_0003/col1blue.jpg,red,0,col1,0,topbump_1,NA,61254fba095b9df425e816ea,50,100,1
2,44132,100,assets/targets/lh_hh_plinko_0000/img.jpg,assets/targets/lh_hh_plinko_0000/recording.mp4,lh_hh_plinko_0000,goal_0,False,assets/targets/lh_hh_plinko_0000/base1blue.jpg,assets/targets/lh_hh_plinko_0000/col1red.jpg,blue,1,col1,0,topbump_3,NA,61254fba095b9df425e816ea,50,100,1
3,20814,0,assets/targets/lh_hh_trNM_plinko_0002/img.jpg,assets/targets/lh_hh_trNM_plinko_0002/recording.mp4,lh_hh_trNM_plinko_0002,goal_4,False,assets/targets/lh_hh_trNM_plinko_0002/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0002/col11blue.jpg,red,0,col1,1,bottombump_0,definite,61254fba095b9df425e816ea,50,100,1
4,16232,0,assets/targets/lh_hh_trNM_plinko_0001/img.jpg,assets/targets/lh_hh_trNM_plinko_0001/recording.mp4,lh_hh_trNM_plinko_0001,goal_2,False,assets/targets/lh_hh_trNM_plinko_0001/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0001/col11blue.jpg,red,0,col1,1,topbump_0,NA,61254fba095b9df425e816ea,50,100,1
5,14886,0,assets/targets/lh_hh_plinko_0001/img.jpg,assets/targets/lh_hh_plinko_0001/recording.mp4,lh_hh_plinko_0001,goal_3,False,assets/targets/lh_hh_plinko_0001/base1red.jpg,assets/targets/lh_hh_plinko_0001/col1blue.jpg,red,0,col1,0,topbump_0,NA,61254fba095b9df425e816ea,50,100,1
6,50849,100,assets/targets/lh_ll_unlink_plinko_0002/img.jpg,assets/targets/lh_ll_unlink_plinko_0002/recording.mp4,lh_ll_unlink_plinko_0002,goal_1,False,assets/targets/lh_ll_unlink_plinko_0002/base1blue.jpg,assets/targets/lh_ll_unlink_plinko_0002/col11red.jpg,blue,1,col1,1,topbump_2,NA,61254fba095b9df425e816ea,50,100,1
7,46582,0,assets/targets/lh_ll_unlink_plinko_0000/img.jpg,assets/targets/lh_ll_unlink_plinko_0000/recording.mp4,lh_ll_unlink_plinko_0000,goal_3,False,assets/targets/lh_ll_unlink_plinko_0000/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0000/col1blue.jpg,red,0,col1,0,topbump_0,maybe,61254fba095b9df425e816ea,50,100,1
8,22946,40,assets/targets/hh_hl_unlink_plinko_0393/img.jpg,assets/targets/hh_hl_unlink_plinko_0393/recording.mp4,hh_hl_unlink_plinko_0393,goal_2,False,assets/targets/hh_hl_unlink_plinko_0393/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0393/col11red.jpg,blue,1,col1,1,bottombump_2,maybe,61254fba095b9df425e816ea,10,40,0
9,18511,100,assets/targets/lh_hh_trNM_plinko_0000/img.jpg,assets/targets/lh_hh_trNM_plinko_0000/recording.mp4,lh_hh_trNM_plinko_0000,goal_0,False,assets/targets/lh_hh_trNM_plinko_0000/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0000/col11red.jpg,blue,1,col1,1,bottombump_0,definite,61254fba095b9df425e816ea,50,100,1
10,26514,50,assets/targets/hh_hl_unlink_plinko_0269/img.jpg,assets/targets/hh_hl_unlink_plinko_0269/recording.mp4,hh_hl_unlink_plinko_0269,goal_3,False,assets/targets/hh_hl_unlink_plinko_0269/base2red.jpg,assets/targets/hh_hl_unlink_plinko_0269/col2blue.jpg,red,0,col2,0,topbump_3,maybe,61254fba095b9df425e816ea,0,50,0
11,43848,33,assets/targets/hh_hl_unlink_plinko_0240/img.jpg,assets/targets/hh_hl_unlink_plinko_0240/recording.mp4,hh_hl_unlink_plinko_0240,goal_0,False,assets/targets/hh_hl_unlink_plinko_0240/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0240/col1blue.jpg,red,0,col1,0,topbump_0,maybe,61254fba095b9df425e816ea,17,67,1
12,58633,73,assets/targets/hh_hl_unlink_plinko_0246/img.jpg,assets/targets/hh_hl_unlink_plinko_0246/recording.mp4,hh_hl_unlink_plinko_0246,goal_2,False,assets/targets/hh_hl_unlink_plinko_0246/base2blue.jpg,assets/targets/hh_hl_unlink_plinko_0246/col2red.jpg,blue,1,col2,0,bump_4,maybe,61254fba095b9df425e816ea,23,73,1
13,32263,100,assets/targets/lh_hh_plinko_0002/img.jpg,assets/targets/lh_hh_plinko_0002/recording.mp4,lh_hh_plinko_0002,goal_2,False,assets/targets/lh_hh_plinko_0002/base1blue.jpg,assets/targets/lh_hh_plinko_0002/col11red.jpg,blue,1,col1,1,bottombump_0,definite,61254fba095b9df425e816ea,50,100,1
14,20764,43,assets/targets/hh_hl_unlink_plinko_0202/img.jpg,assets/targets/hh_hl_unlink_plinko_0202/recording.mp4,hh_hl_unlink_plinko_0202,goal_0,False,assets/targets/hh_hl_unlink_plinko_0202/base2red.jpg,assets/targets/hh_hl_unlink_plinko_0202/col2blue.jpg,red,0,col2,0,bump_4,maybe,61254fba095b9df425e816ea,7,57,1
0,18982,33,assets/targets/hh_hl_unlink_plinko_0393/img.jpg,assets/targets/hh_hl_unlink_plinko_0393/recording.mp4,hh_hl_unlink_plinko_0393,goal_2,False,assets/targets/hh_hl_unlink_plinko_0393/base2blue.jpg,assets/targets/hh_hl_unlink_plinko_0393/col21red.jpg,blue,1,col2,1,bottombump_3,maybe,663139cbb8723d403f4e7fc8,17,33,0
1,8080,92,assets/targets/lh_hh_trNM_plinko_0000/img.jpg,assets/targets/lh_hh_trNM_plinko_0000/recording.mp4,lh_hh_trNM_plinko_0000,goal_0,False,assets/targets/lh_hh_trNM_plinko_0000/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0000/col11red.jpg,blue,1,col1,1,bottombump_0,definite,663139cbb8723d403f4e7fc8,42,92,1
2,4084,100,assets/targets/lh_hh_trNM_plinko_0002/img.jpg,assets/targets/lh_hh_trNM_plinko_0002/recording.mp4,lh_hh_trNM_plinko_0002,goal_4,False,assets/targets/lh_hh_trNM_plinko_0002/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0002/col11red.jpg,blue,1,col1,1,bottombump_0,definite,663139cbb8723d403f4e7fc8,50,100,1
3,8192,29,assets/targets/lh_hh_trNM_plinko_0001/img.jpg,assets/targets/lh_hh_trNM_plinko_0001/recording.mp4,lh_hh_trNM_plinko_0001,goal_2,False,assets/targets/lh_hh_trNM_plinko_0001/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0001/col11blue.jpg,red,0,col1,1,topbump_0,NA,663139cbb8723d403f4e7fc8,21,71,1
4,3873,50,assets/targets/hh_hl_unlink_plinko_0246/img.jpg,assets/targets/hh_hl_unlink_plinko_0246/recording.mp4,hh_hl_unlink_plinko_0246,goal_2,False,assets/targets/hh_hl_unlink_plinko_0246/base2blue.jpg,assets/targets/hh_hl_unlink_plinko_0246/col21red.jpg,blue,1,col2,1,bump_4,maybe,663139cbb8723d403f4e7fc8,0,50,0
5,5222,99,assets/targets/lh_ll_unlink_plinko_0000/img.jpg,assets/targets/lh_ll_unlink_plinko_0000/recording.mp4,lh_ll_unlink_plinko_0000,goal_3,False,assets/targets/lh_ll_unlink_plinko_0000/base1blue.jpg,assets/targets/lh_ll_unlink_plinko_0000/col1red.jpg,blue,1,col1,0,topbump_0,maybe,663139cbb8723d403f4e7fc8,49,99,1
6,9769,100,assets/targets/lh_hh_plinko_0002/img.jpg,assets/targets/lh_hh_plinko_0002/recording.mp4,lh_hh_plinko_0002,goal_2,False,assets/targets/lh_hh_plinko_0002/base1blue.jpg,assets/targets/lh_hh_plinko_0002/col1red.jpg,blue,1,col1,0,bottombump_0,definite,663139cbb8723d403f4e7fc8,50,100,1
7,7351,0,assets/targets/lh_hh_plinko_0000/img.jpg,assets/targets/lh_hh_plinko_0000/recording.mp4,lh_hh_plinko_0000,goal_0,False,assets/targets/lh_hh_plinko_0000/base1red.jpg,assets/targets/lh_hh_plinko_0000/col11blue.jpg,red,0,col1,1,topbump_3,NA,663139cbb8723d403f4e7fc8,50,100,1
8,9312,0,assets/targets/lh_ll_unlink_plinko_0001/img.jpg,assets/targets/lh_ll_unlink_plinko_0001/recording.mp4,lh_ll_unlink_plinko_0001,goal_1,False,assets/targets/lh_ll_unlink_plinko_0001/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0001/col11blue.jpg,red,0,col1,1,bump_5,NA,663139cbb8723d403f4e7fc8,50,100,1
9,7116,100,assets/targets/lh_hh_plinko_0003/img.jpg,assets/targets/lh_hh_plinko_0003/recording.mp4,lh_hh_plinko_0003,goal_4,False,assets/targets/lh_hh_plinko_0003/base1blue.jpg,assets/targets/lh_hh_plinko_0003/col1red.jpg,blue,1,col1,0,topbump_1,NA,663139cbb8723d403f4e7fc8,50,100,1
10,5644,99,assets/targets/hh_hl_unlink_plinko_0240/img.jpg,assets/targets/hh_hl_unlink_plinko_0240/recording.mp4,hh_hl_unlink_plinko_0240,goal_0,False,assets/targets/hh_hl_unlink_plinko_0240/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0240/col11red.jpg,blue,1,col1,1,topbump_0,maybe,663139cbb8723d403f4e7fc8,49,99,1
11,7867,100,assets/targets/hh_hl_unlink_plinko_0269/img.jpg,assets/targets/hh_hl_unlink_plinko_0269/recording.mp4,hh_hl_unlink_plinko_0269,goal_3,False,assets/targets/hh_hl_unlink_plinko_0269/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0269/col11red.jpg,blue,1,col1,1,topbump_1,maybe,663139cbb8723d403f4e7fc8,50,100,1
12,6782,50,assets/targets/hh_hl_unlink_plinko_0202/img.jpg,assets/targets/hh_hl_unlink_plinko_0202/recording.mp4,hh_hl_unlink_plinko_0202,goal_0,False,assets/targets/hh_hl_unlink_plinko_0202/base2red.jpg,assets/targets/hh_hl_unlink_plinko_0202/col2blue.jpg,red,0,col2,0,bump_4,maybe,663139cbb8723d403f4e7fc8,0,50,0
13,6505,50,assets/targets/lh_ll_unlink_plinko_0002/img.jpg,assets/targets/lh_ll_unlink_plinko_0002/recording.mp4,lh_ll_unlink_plinko_0002,goal_1,False,assets/targets/lh_ll_unlink_plinko_0002/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0002/col1blue.jpg,red,0,col1,0,topbump_2,NA,663139cbb8723d403f4e7fc8,0,50,0
14,7067,76,assets/targets/lh_hh_plinko_0001/img.jpg,assets/targets/lh_hh_plinko_0001/recording.mp4,lh_hh_plinko_0001,goal_3,False,assets/targets/lh_hh_plinko_0001/base1blue.jpg,assets/targets/lh_hh_plinko_0001/col11red.jpg,blue,1,col1,1,topbump_0,NA,663139cbb8723d403f4e7fc8,26,76,1
0,21740,72,assets/targets/hh_hl_unlink_plinko_0202/img.jpg,assets/targets/hh_hl_unlink_plinko_0202/recording.mp4,hh_hl_unlink_plinko_0202,goal_0,False,assets/targets/hh_hl_unlink_plinko_0202/base2blue.jpg,assets/targets/hh_hl_unlink_plinko_0202/col2red.jpg,blue,1,col2,0,bump_4,maybe,58595b56a3149800011e156e,22,72,1
1,7650,0,assets/targets/lh_ll_unlink_plinko_0000/img.jpg,assets/targets/lh_ll_unlink_plinko_0000/recording.mp4,lh_ll_unlink_plinko_0000,goal_3,False,assets/targets/lh_ll_unlink_plinko_0000/base1red.jpg,assets/targets/lh_ll_unlink_plinko_0000/col11blue.jpg,red,0,col1,1,topbump_0,maybe,58595b56a3149800011e156e,50,100,1
2,7754,100,assets/targets/lh_hh_plinko_0000/img.jpg,assets/targets/lh_hh_plinko_0000/recording.mp4,lh_hh_plinko_0000,goal_0,False,assets/targets/lh_hh_plinko_0000/base1blue.jpg,assets/targets/lh_hh_plinko_0000/col1red.jpg,blue,1,col1,0,topbump_3,NA,58595b56a3149800011e156e,50,100,1
3,9641,0,assets/targets/lh_hh_trNM_plinko_0002/img.jpg,assets/targets/lh_hh_trNM_plinko_0002/recording.mp4,lh_hh_trNM_plinko_0002,goal_4,False,assets/targets/lh_hh_trNM_plinko_0002/base1red.jpg,assets/targets/lh_hh_trNM_plinko_0002/col1blue.jpg,red,0,col1,0,bottombump_0,definite,58595b56a3149800011e156e,50,100,1
4,9998,10,assets/targets/lh_hh_plinko_0003/img.jpg,assets/targets/lh_hh_plinko_0003/recording.mp4,lh_hh_plinko_0003,goal_4,False,assets/targets/lh_hh_plinko_0003/base1red.jpg,assets/targets/lh_hh_plinko_0003/col11blue.jpg,red,0,col1,1,topbump_1,NA,58595b56a3149800011e156e,40,90,1
5,7162,18,assets/targets/hh_hl_unlink_plinko_0269/img.jpg,assets/targets/hh_hl_unlink_plinko_0269/recording.mp4,hh_hl_unlink_plinko_0269,goal_3,False,assets/targets/hh_hl_unlink_plinko_0269/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0269/col1blue.jpg,red,0,col1,0,topbump_1,maybe,58595b56a3149800011e156e,32,82,1
6,8720,83,assets/targets/lh_hh_trNM_plinko_0001/img.jpg,assets/targets/lh_hh_trNM_plinko_0001/recording.mp4,lh_hh_trNM_plinko_0001,goal_2,False,assets/targets/lh_hh_trNM_plinko_0001/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0001/col1red.jpg,blue,1,col1,0,topbump_0,NA,58595b56a3149800011e156e,33,83,1
7,7547,38,assets/targets/hh_hl_unlink_plinko_0246/img.jpg,assets/targets/hh_hl_unlink_plinko_0246/recording.mp4,hh_hl_unlink_plinko_0246,goal_2,False,assets/targets/hh_hl_unlink_plinko_0246/base1blue.jpg,assets/targets/hh_hl_unlink_plinko_0246/col11red.jpg,blue,1,col1,1,bump_6,maybe,58595b56a3149800011e156e,12,38,0
8,5292,19,assets/targets/lh_hh_plinko_0001/img.jpg,assets/targets/lh_hh_plinko_0001/recording.mp4,lh_hh_plinko_0001,goal_3,False,assets/targets/lh_hh_plinko_0001/base1red.jpg,assets/targets/lh_hh_plinko_0001/col1blue.jpg,red,0,col1,0,topbump_0,NA,58595b56a3149800011e156e,31,81,1
9,6988,25,assets/targets/hh_hl_unlink_plinko_0240/img.jpg,assets/targets/hh_hl_unlink_plinko_0240/recording.mp4,hh_hl_unlink_plinko_0240,goal_0,False,assets/targets/hh_hl_unlink_plinko_0240/base1red.jpg,assets/targets/hh_hl_unlink_plinko_0240/col11blue.jpg,red,0,col1,1,topbump_0,maybe,58595b56a3149800011e156e,25,75,1
10,7429,28,assets/targets/lh_hh_plinko_0002/img.jpg,assets/targets/lh_hh_plinko_0002/recording.mp4,lh_hh_plinko_0002,goal_2,False,assets/targets/lh_hh_plinko_0002/base1red.jpg,assets/targets/lh_hh_plinko_0002/col11blue.jpg,red,0,col1,1,bottombump_0,definite,58595b56a3149800011e156e,22,72,1
11,8950,97,assets/targets/lh_ll_unlink_plinko_0001/img.jpg,assets/targets/lh_ll_unlink_plinko_0001/recording.mp4,lh_ll_unlink_plinko_0001,goal_1,False,assets/targets/lh_ll_unlink_plinko_0001/base1blue.jpg,assets/targets/lh_ll_unlink_plinko_0001/col1red.jpg,blue,1,col1,0,bump_5,NA,58595b56a3149800011e156e,47,97,1
12,8517,100,assets/targets/lh_hh_trNM_plinko_0000/img.jpg,assets/targets/lh_hh_trNM_plinko_0000/recording.mp4,lh_hh_trNM_plinko_0000,goal_0,False,assets/targets/lh_hh_trNM_plinko_0000/base1blue.jpg,assets/targets/lh_hh_trNM_plinko_0000/col11red.jpg,blue,1,col1,1,bottombump_0,definite,58595b56a3149800011e156e,50,100,1
13,27011,78,assets/targets/hh_hl_unlink_plinko_0393/img.jpg,assets/targets/hh_hl_unlink_plinko_0393/recording.mp4,hh_hl_unlink_plinko_0393,goal_2,False,assets/targets/hh_hl_unlink_plinko_0393/base2blue.jpg,assets/targets/hh_hl_unlink_plinko_0393/col2red.jpg,blue,1,col2,0,bottombump_3,maybe,58595b56a3149800011e156e,28,78,1
